id_lista,nombre_representante,distrito_familia,producto,cantidad,prioridad,precio_soles,nombre_tienda,tipo,distrito_tienda,fecha
1704,Luis Ramírez,Surco,Café (paquete),1.0,Alta,14.0,Wong Surco,Supermercado,Surco,2026-01-07
1705,Ana Torres,Comas,Té (paquete),1.0,Baja,2.5,Bodega San Pedro,Bodega,Comas,2026-01-07
1706,Jorge Medina,San Borja,Harina (kg),2.0,Media,3.2,Plaza Vea San Borja,Supermercado,San Borja,2026-01-07
1707,Ana Torres,Pueblo Libre,Sal (kg),1.0,Alta,0.4,Metro San Borja,Supermercado,San Borja,2026-01-07
1708,Carlos López,San Borja,Mayonesa (frasco),1.0,Baja,5.0,Vivanda La Molina,Supermercado,La Molina,2026-01-07
1709,Laura Sánchez,Lince,Ketchup (frasco),1.0,Media,4.0,Tottus Lince,Supermercado,Lince,2026-01-07
1710,José García,San Isidro,Lentejas (kg),2.0,Alta,3.7,Wong San Isidro,Supermercado,San Isidro,2026-01-07
1711,Carla Huamán,Callao,Shampoo (frasco),1.0,Baja,10.9,Mercado Callao,Mercado,Callao,2026-01-08
1712,Ricardo López,La Molina,Papel higiénico (paquete),2.0,Alta,7.5,Wong La Molina,Supermercado,La Molina,2026-01-08
1713,Sofía Vargas,San Isidro,Queso (kg),1.0,Media,18.8,Metro San Isidro,Supermercado,San Isidro,2026-01-08
1714,Juan Carlos Díaz,Villa El Salvador,Yogurt (unidad),3.0,Baja,2.4,Mercado VES,Mercado,Villa El Salvador,2026-01-08
1715,Elena Rojas,Chorrillos,Manzana (kg),2.0,Alta,5.4,Plaza Vea Miraflores,Supermercado,Miraflores,2026-01-08
1716,Pedro Castillo,SMP,Arroz (kg),3.0,Alta,3.3,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-08
1717,Carla Huamán,Surquillo,Leche evaporada 400g,2.0,Media,2.4,Mercado Surquillo,Mercado,Surquillo,2026-01-08
1718,Ricardo López,Jesús María,Pechuga de pollo (kg),2.0,Alta,10.5,Tottus Jesús María,Supermercado,Jesús María,2026-01-08
1719,Sofía Vargas,La Molina,Plátano (kg),2.0,Alta,1.7,Vivanda La Molina,Supermercado,La Molina,2026-01-08
1720,Juan Carlos Díaz,San Miguel,Detergente líquido 1L,1.0,Baja,6.8,Bodega San Miguel,Bodega,San Miguel,2026-01-08
1721,Kevin Pardo,Miraflores,Huevos (docena),1.0,Alta,10.9,Plaza Vea Miraflores,Supermercado,Miraflores,2026-01-09
1722,María Quispe,San Martín de Porres,Tomate (kg),2.0,Media,3.3,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-09
1723,José Alvarez,SMP,Aceite (litro),1.0,Alta,9.0,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-09
1724,Luis Ramírez,Surco,Azúcar (kg),2.0,Media,3.5,Wong Surco,Supermercado,Surco,2026-01-09
1725,Ana Torres,Comas,Pasta (paquete),3.0,Baja,2.2,Bodega San Pedro,Bodega,Comas,2026-01-09
1726,Jorge Medina,San Borja,Frijoles (kg),2.0,Alta,3.8,Plaza Vea San Borja,Supermercado,San Borja,2026-01-09
1727,Ana Torres,Pueblo Libre,Papa (kg),3.0,Media,1.0,Metro San Borja,Supermercado,San Borja,2026-01-09
1728,Carlos López,San Borja,Cebolla (kg),2.0,Alta,1.7,Vivanda La Molina,Supermercado,La Molina,2026-01-09
1729,Laura Sánchez,Lince,Atún (lata),3.0,Media,5.3,Tottus Lince,Supermercado,Lince,2026-01-09
1730,José García,San Isidro,Galletas (paquete),2.0,Baja,2.9,Wong San Isidro,Supermercado,San Isidro,2026-01-09
1731,Carla Huamán,Callao,Jugo (litro),2.0,Media,4.7,Mercado Callao,Mercado,Callao,2026-01-10
1732,Ricardo López,La Molina,Café (paquete),1.0,Alta,13.8,Wong La Molina,Supermercado,La Molina,2026-01-10
1733,Sofía Vargas,San Isidro,Té (paquete),1.0,Baja,2.6,Metro San Isidro,Supermercado,San Isidro,2026-01-10
1734,Juan Carlos Díaz,Villa El Salvador,Harina (kg),2.0,Media,3.1,Mercado VES,Mercado,Villa El Salvador,2026-01-10
1735,Elena Rojas,Chorrillos,Sal (kg),1.0,Alta,0.3,Bodega Chorrillos,Bodega,Chorrillos,2026-01-10
1736,Pedro Castillo,SMP,Mayonesa (frasco),1.0,Baja,4.9,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-10
1737,Carla Huamán,Surquillo,Ketchup (frasco),1.0,Media,3.9,Mercado Surquillo,Mercado,Surquillo,2026-01-10
1738,Ricardo López,Jesús María,Lentejas (kg),2.0,Alta,3.6,Tottus Jesús María,Supermercado,Jesús María,2026-01-10
1739,Sofía Vargas,La Molina,Shampoo (frasco),1.0,Baja,10.7,Vivanda La Molina,Supermercado,La Molina,2026-01-10
1740,Juan Carlos Díaz,San Miguel,Papel higiénico (paquete),2.0,Alta,7.3,Bodega San Miguel,Bodega,San Miguel,2026-01-10
1741,Kevin Pardo,Miraflores,Queso (kg),1.0,Media,18.6,Plaza Vea Miraflores,Supermercado,Miraflores,2026-01-11
1742,María Quispe,San Martín de Porres,Yogurt (unidad),3.0,Baja,2.3,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-11
1743,José Alvarez,SMP,Manzana (kg),2.0,Alta,5.3,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-11
1744,Luis Ramírez,Surco,Arroz (kg),3.0,Alta,3.2,Wong Surco,Supermercado,Surco,2026-01-11
1745,Ana Torres,Comas,Leche evaporada 400g,2.0,Media,2.3,Bodega San Pedro,Bodega,Comas,2026-01-11
1746,Jorge Medina,San Borja,Pechuga de pollo (kg),2.0,Alta,10.4,Plaza Vea San Borja,Supermercado,San Borja,2026-01-11
1747,Ana Torres,Pueblo Libre,Plátano (kg),2.0,Alta,1.6,Metro San Borja,Supermercado,San Borja,2026-01-11
1748,Carlos López,San Borja,Detergente líquido 1L,1.0,Baja,6.7,Vivanda La Molina,Supermercado,La Molina,2026-01-11
1749,Laura Sánchez,Lince,Huevos (docena),1.0,Alta,10.8,Tottus Lince,Supermercado,Lince,2026-01-11
1750,José García,San Isidro,Tomate (kg),2.0,Media,3.2,Wong San Isidro,Supermercado,San Isidro,2026-01-11
1751,Carla Huamán,Callao,Aceite (litro),1.0,Alta,8.9,Mercado Callao,Mercado,Callao,2026-01-12
1752,Ricardo López,La Molina,Azúcar (kg),2.0,Media,3.6,Wong La Molina,Supermercado,La Molina,2026-01-12
1753,Sofía Vargas,San Isidro,Pasta (paquete),3.0,Baja,2.1,Metro San Isidro,Supermercado,San Isidro,2026-01-12
1754,Juan Carlos Díaz,Villa El Salvador,Frijoles (kg),2.0,Alta,3.7,Mercado VES,Mercado,Villa El Salvador,2026-01-12
1755,Elena Rojas,Chorrillos,Papa (kg),3.0,Media,0.9,Bodega Chorrillos,Bodega,Chorrillos,2026-01-12
1756,Pedro Castillo,SMP,Cebolla (kg),2.0,Alta,1.8,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-12
1757,Carla Huamán,Surquillo,Atún (lata),3.0,Media,5.2,Mercado Surquillo,Mercado,Surquillo,2026-01-12
1758,Ricardo López,Jesús María,Galletas (paquete),2.0,Baja,2.8,Tottus Jesús María,Supermercado,Jesús María,2026-01-12
1759,Sofía Vargas,La Molina,Jugo (litro),2.0,Media,4.6,Vivanda La Molina,Supermercado,La Molina,2026-01-12
1760,Juan Carlos Díaz,San Miguel,Café (paquete),1.0,Alta,13.7,Bodega San Miguel,Bodega,San Miguel,2026-01-12
1761,Kevin Pardo,Miraflores,Té (paquete),1.0,Baja,2.5,Plaza Vea Miraflores,Supermercado,Miraflores,2026-01-13
1762,María Quispe,San Martín de Porres,Harina (kg),2.0,Media,3.0,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-13
1763,José Alvarez,SMP,Sal (kg),1.0,Alta,0.2,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-13
1764,Luis Ramírez,Surco,Mayonesa (frasco),1.0,Baja,4.8,Wong Surco,Supermercado,Surco,2026-01-13
1765,Ana Torres,Comas,Ketchup (frasco),1.0,Media,3.8,Bodega San Pedro,Bodega,Comas,2026-01-13
1766,Jorge Medina,San Borja,Lentejas (kg),2.0,Alta,3.5,Plaza Vea San Borja,Supermercado,San Borja,2026-01-13
1767,Ana Torres,Pueblo Libre,Shampoo (frasco),1.0,Baja,10.6,Metro San Borja,Supermercado,San Borja,2026-01-13
1768,Carlos López,San Borja,Papel higiénico (paquete),2.0,Alta,7.2,Vivanda La Molina,Supermercado,La Molina,2026-01-13
1769,Laura Sánchez,Lince,Queso (kg),1.0,Media,18.5,Tottus Lince,Supermercado,Lince,2026-01-13
1770,José García,San Isidro,Yogurt (unidad),3.0,Baja,2.2,Wong San Isidro,Supermercado,San Isidro,2026-01-13
1771,Carla Huamán,Callao,Manzana (kg),2.0,Alta,5.2,Mercado Callao,Mercado,Callao,2026-01-14
1772,Ricardo López,La Molina,Arroz (kg),3.0,Alta,3.1,Wong La Molina,Supermercado,La Molina,2026-01-14
1773,Sofía Vargas,San Isidro,Leche evaporada 400g,2.0,Media,2.2,Metro San Isidro,Supermercado,San Isidro,2026-01-14
1774,Juan Carlos Díaz,Villa El Salvador,Pechuga de pollo (kg),2.0,Alta,10.3,Mercado VES,Mercado,Villa El Salvador,2026-01-14
1775,Elena Rojas,Chorrillos,Plátano (kg),2.0,Alta,1.5,Bodega Chorrillos,Bodega,Chorrillos,2026-01-14
1776,Pedro Castillo,SMP,Detergente líquido 1L,1.0,Baja,6.6,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-14
1777,Carla Huamán,Surquillo,Huevos (docena),1.0,Alta,10.7,Mercado Surquillo,Mercado,Surquillo,2026-01-14
1778,Ricardo López,Jesús María,Tomate (kg),2.0,Media,3.1,Tottus Jesús María,Supermercado,Jesús María,2026-01-14
1779,Sofía Vargas,La Molina,Aceite (litro),1.0,Alta,8.8,Vivanda La Molina,Supermercado,La Molina,2026-01-14
1780,Juan Carlos Díaz,San Miguel,Azúcar (kg),2.0,Media,3.5,Bodega San Miguel,Bodega,San Miguel,2026-01-14
1781,Kevin Pardo,Miraflores,Pasta (paquete),3.0,Baja,2.0,Plaza Vea Miraflores,Supermercado,Miraflores,2026-01-15
1782,María Quispe,San Martín de Porres,Frijoles (kg),2.0,Alta,3.6,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-15
1783,José Alvarez,SMP,Papa (kg),3.0,Media,0.8,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-15
1784,Luis Ramírez,Surco,Cebolla (kg),2.0,Alta,1.5,Wong Surco,Supermercado,Surco,2026-01-15
1785,Ana Torres,Comas,Atún (lata),3.0,Media,5.1,Bodega San Pedro,Bodega,Comas,2026-01-15
1786,Jorge Medina,San Borja,Galletas (paquete),2.0,Baja,2.7,Plaza Vea San Borja,Supermercado,San Borja,2026-01-15
1787,Ana Torres,Pueblo Libre,Jugo (litro),2.0,Media,4.5,Metro San Borja,Supermercado,San Borja,2026-01-15
1788,Carlos López,San Borja,Café (paquete),1.0,Alta,13.6,Vivanda La Molina,Supermercado,La Molina,2026-01-15
1789,Laura Sánchez,Lince,Té (paquete),1.0,Baja,2.4,Tottus Lince,Supermercado,Lince,2026-01-15
1790,José García,San Isidro,Harina (kg),2.0,Media,2.9,Wong San Isidro,Supermercado,San Isidro,2026-01-15
1791,Carla Huamán,Callao,Sal (kg),1.0,Alta,0.1,Mercado Callao,Mercado,Callao,2026-01-16
1792,Ricardo López,La Molina,Mayonesa (frasco),1.0,Baja,4.7,Wong La Molina,Supermercado,La Molina,2026-01-16
1793,Sofía Vargas,San Isidro,Ketchup (frasco),1.0,Media,3.7,Metro San Isidro,Supermercado,San Isidro,2026-01-16
1794,Juan Carlos Díaz,Villa El Salvador,Lentejas (kg),2.0,Alta,3.4,Mercado VES,Mercado,Villa El Salvador,2026-01-16
1795,Elena Rojas,Chorrillos,Shampoo (frasco),1.0,Baja,10.5,Bodega Chorrillos,Bodega,Chorrillos,2026-01-16
1796,Pedro Castillo,SMP,Papel higiénico (paquete),2.0,Alta,7.1,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-16
1797,Carla Huamán,Surquillo,Queso (kg),1.0,Media,18.4,Mercado Surquillo,Mercado,Surquillo,2026-01-16
1798,Ricardo López,Jesús María,Yogurt (unidad),3.0,Baja,2.1,Tottus Jesús María,Supermercado,Jesús María,2026-01-16
1799,Sofía Vargas,La Molina,Manzana (kg),2.0,Alta,5.1,Vivanda La Molina,Supermercado,La Molina,2026-01-16
1800,Juan Carlos Díaz,San Miguel,Arroz (kg),3.0,Alta,3.0,Bodega San Miguel,Bodega,San Miguel,2026-01-16
1801,Kevin Pardo,Miraflores,Leche evaporada 400g,2.0,Media,2.1,Plaza Vea Miraflores,Supermercado,Miraflores,2026-01-17
1802,María Quispe,San Martín de Porres,Pechuga de pollo (kg),2.0,Alta,10.2,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-17
1803,José Alvarez,SMP,Plátano (kg),2.0,Alta,1.4,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-17
1804,Luis Ramírez,Surco,Detergente líquido 1L,1.0,Baja,6.5,Wong Surco,Supermercado,Surco,2026-01-17
1805,Ana Torres,Comas,Huevos (docena),1.0,Alta,10.6,Bodega San Pedro,Bodega,Comas,2026-01-17
1806,Jorge Medina,San Borja,Tomate (kg),2.0,Media,3.0,Plaza Vea San Borja,Supermercado,San Borja,2026-01-17
1807,Ana Torres,Pueblo Libre,Aceite (litro),1.0,Alta,8.7,Metro San Borja,Supermercado,San Borja,2026-01-17
1808,Carlos López,San Borja,Azúcar (kg),2.0,Media,3.4,Vivanda La Molina,Supermercado,La Molina,2026-01-17
1809,Laura Sánchez,Lince,Pasta (paquete),3.0,Baja,1.9,Tottus Lince,Supermercado,Lince,2026-01-17
1810,José García,San Isidro,Frijoles (kg),2.0,Alta,3.5,Wong San Isidro,Supermercado,San Isidro,2026-01-17
1811,Carla Huamán,Callao,Papa (kg),3.0,Media,0.7,Mercado Callao,Mercado,Callao,2026-01-18
1812,Ricardo López,La Molina,Cebolla (kg),2.0,Alta,1.4,Wong La Molina,Supermercado,La Molina,2026-01-18
1813,Sofía Vargas,San Isidro,Atún (lata),3.0,Media,5.0,Metro San Isidro,Supermercado,San Isidro,2026-01-18
1814,Juan Carlos Díaz,Villa El Salvador,Galletas (paquete),2.0,Baja,2.6,Mercado VES,Mercado,Villa El Salvador,2026-01-18
1815,Elena Rojas,Chorrillos,Jugo (litro),2.0,Media,4.4,Bodega Chorrillos,Bodega,Chorrillos,2026-01-18
1816,Pedro Castillo,SMP,Café (paquete),1.0,Alta,13.5,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-18
1817,Carla Huamán,Surquillo,Té (paquete),1.0,Baja,2.3,Mercado Surquillo,Mercado,Surquillo,2026-01-18
1818,Ricardo López,Jesús María,Harina (kg),2.0,Media,2.8,Tottus Jesús María,Supermercado,Jesús María,2026-01-18
1819,Sofía Vargas,La Molina,Sal (kg),1.0,Alta,0.0,Vivanda La Molina,Supermercado,La Molina,2026-01-18
1820,Juan Carlos Díaz,San Miguel,Mayonesa (frasco),1.0,Baja,4.6,Bodega San Miguel,Bodega,San Miguel,2026-01-18
1821,Kevin Pardo,Miraflores,Ketchup (frasco),1.0,Media,3.6,Plaza Vea Miraflores,Supermercado,Miraflores,2026-01-19
1822,María Quispe,San Martín de Porres,Lentejas (kg),2.0,Alta,3.3,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-19
1823,José Alvarez,SMP,Shampoo (frasco),1.0,Baja,10.4,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-19
1824,Luis Ramírez,Surco,Papel higiénico (paquete),2.0,Alta,7.0,Wong Surco,Supermercado,Surco,2026-01-19
1825,Ana Torres,Comas,Queso (kg),1.0,Media,18.3,Bodega San Pedro,Bodega,Comas,2026-01-19
1826,Jorge Medina,San Borja,Yogurt (unidad),3.0,Baja,2.0,Plaza Vea San Borja,Supermercado,San Borja,2026-01-19
1827,Ana Torres,Pueblo Libre,Manzana (kg),2.0,Alta,5.0,Metro San Borja,Supermercado,San Borja,2026-01-19
1828,Carlos López,San Borja,Arroz (kg),3.0,Alta,2.9,Vivanda La Molina,Supermercado,La Molina,2026-01-19
1829,Laura Sánchez,Lince,Leche evaporada 400g,2.0,Media,2.0,Tottus Lince,Supermercado,Lince,2026-01-19
1830,José García,San Isidro,Pechuga de pollo (kg),2.0,Alta,10.1,Wong San Isidro,Supermercado,San Isidro,2026-01-19
1831,Carla Huamán,Callao,Plátano (kg),2.0,Alta,1.3,Mercado Callao,Mercado,Callao,2026-01-20
1832,Ricardo López,La Molina,Detergente líquido 1L,1.0,Baja,6.4,Wong La Molina,Supermercado,La Molina,2026-01-20
1833,Sofía Vargas,San Isidro,Huevos (docena),1.0,Alta,10.5,Metro San Isidro,Supermercado,San Isidro,2026-01-20
1834,Juan Carlos Díaz,Villa El Salvador,Tomate (kg),2.0,Media,2.9,Mercado VES,Mercado,Villa El Salvador,2026-01-20
1835,Elena Rojas,Chorrillos,Aceite (litro),1.0,Alta,8.6,Bodega Chorrillos,Bodega,Chorrillos,2026-01-20
1836,Pedro Castillo,SMP,Azúcar (kg),2.0,Media,3.3,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-20
1837,Carla Huamán,Surquillo,Pasta (paquete),3.0,Baja,1.8,Mercado Surquillo,Mercado,Surquillo,2026-01-20
1838,Ricardo López,Jesús María,Frijoles (kg),2.0,Alta,3.4,Tottus Jesús María,Supermercado,Jesús María,2026-01-20
1839,Sofía Vargas,La Molina,Papa (kg),3.0,Media,0.6,Vivanda La Molina,Supermercado,La Molina,2026-01-20
1840,Juan Carlos Díaz,San Miguel,Cebolla (kg),2.0,Alta,1.3,Bodega San Miguel,Bodega,San Miguel,2026-01-20
1841,Kevin Pardo,Miraflores,Atún (lata),3.0,Media,4.9,Plaza Vea Miraflores,Supermercado,Miraflores,2026-01-21
1842,María Quispe,San Martín de Porres,Galletas (paquete),2.0,Baja,2.5,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-21
1843,José Alvarez,SMP,Jugo (litro),2.0,Media,4.3,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-21
1844,Luis Ramírez,Surco,Café (paquete),1.0,Alta,13.4,Wong Surco,Supermercado,Surco,2026-01-21
1845,Ana Torres,Comas,Té (paquete),1.0,Baja,2.2,Bodega San Pedro,Bodega,Comas,2026-01-21
1846,Jorge Medina,San Borja,Harina (kg),2.0,Media,2.7,Plaza Vea San Borja,Supermercado,San Borja,2026-01-21
1847,Ana Torres,Pueblo Libre,Sal (kg),1.0,Alta,0.0,Metro San Borja,Supermercado,San Borja,2026-01-21
1848,Carlos López,San Borja,Mayonesa (frasco),1.0,Baja,4.5,Vivanda La Molina,Supermercado,La Molina,2026-01-21
1849,Laura Sánchez,Lince,Ketchup (frasco),1.0,Media,3.5,Tottus Lince,Supermercado,Lince,2026-01-21
1850,José García,San Isidro,Lentejas (kg),2.0,Alta,3.3,Wong San Isidro,Supermercado,San Isidro,2026-01-21
1851,Carla Huamán,Callao,Shampoo (frasco),1.0,Baja,10.3,Mercado Callao,Mercado,Callao,2026-01-22
1852,Ricardo López,La Molina,Papel higiénico (paquete),2.0,Alta,6.9,Wong La Molina,Supermercado,La Molina,2026-01-22
1853,Sofía Vargas,San Isidro,Queso (kg),1.0,Media,18.2,Metro San Isidro,Supermercado,San Isidro,2026-01-22
1854,Juan Carlos Díaz,Villa El Salvador,Yogurt (unidad),3.0,Baja,1.9,Mercado VES,Mercado,Villa El Salvador,2026-01-22
1855,Elena Rojas,Chorrillos,Manzana (kg),2.0,Alta,4.9,Bodega Chorrillos,Bodega,Chorrillos,2026-01-22
1856,Pedro Castillo,SMP,Arroz (kg),3.0,Alta,2.8,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-22
1857,Carla Huamán,Surquillo,Leche evaporada 400g,2.0,Media,1.9,Mercado Surquillo,Mercado,Surquillo,2026-01-22
1858,Ricardo López,Jesús María,Pechuga de pollo (kg),2.0,Alta,10.0,Tottus Jesús María,Supermercado,Jesús María,2026-01-22
1859,Sofía Vargas,La Molina,Plátano (kg),2.0,Alta,1.2,Vivanda La Molina,Supermercado,La Molina,2026-01-22
1860,Juan Carlos Díaz,San Miguel,Detergente líquido 1L,1.0,Baja,6.3,Bodega San Miguel,Bodega,San Miguel,2026-01-22
1861,Kevin Pardo,Miraflores,Huevos (docena),1.0,Alta,10.4,Plaza Vea Miraflores,Supermercado,Miraflores,2026-01-23
1862,María Quispe,San Martín de Porres,Tomate (kg),2.0,Media,2.8,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-23
1863,José Alvarez,SMP,Aceite (litro),1.0,Alta,8.5,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-23
1864,Luis Ramírez,Surco,Azúcar (kg),2.0,Media,3.2,Wong Surco,Supermercado,Surco,2026-01-23
1865,Ana Torres,Comas,Pasta (paquete),3.0,Baja,1.7,Bodega San Pedro,Bodega,Comas,2026-01-23
1866,Jorge Medina,San Borja,Frijoles (kg),2.0,Alta,3.2,Plaza Vea San Borja,Supermercado,San Borja,2026-01-23
1867,Ana Torres,Pueblo Libre,Papa (kg),3.0,Media,0.5,Metro San Borja,Supermercado,San Borja,2026-01-23
1868,Carlos López,San Borja,Cebolla (kg),2.0,Alta,1.2,Vivanda La Molina,Supermercado,La Molina,2026-01-23
1869,Laura Sánchez,Lince,Atún (lata),3.0,Media,4.8,Tottus Lince,Supermercado,Lince,2026-01-23
1870,José García,San Isidro,Galletas (paquete),2.0,Baja,2.4,Wong San Isidro,Supermercado,San Isidro,2026-01-23
1871,Carla Huamán,Callao,Jugo (litro),2.0,Media,4.2,Mercado Callao,Mercado,Callao,2026-01-24
1872,Ricardo López,La Molina,Café (paquete),1.0,Alta,13.3,Wong La Molina,Supermercado,La Molina,2026-01-24
1873,Sofía Vargas,San Isidro,Té (paquete),1.0,Baja,2.1,Metro San Isidro,Supermercado,San Isidro,2026-01-24
1874,Juan Carlos Díaz,Villa El Salvador,Harina (kg),2.0,Media,2.6,Mercado VES,Mercado,Villa El Salvador,2026-01-24
1875,Elena Rojas,Chorrillos,Sal (kg),1.0,Alta,0.0,Bodega Chorrillos,Bodega,Chorrillos,2026-01-24
1876,Pedro Castillo,SMP,Mayonesa (frasco),1.0,Baja,4.4,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-24
1877,Carla Huamán,Surquillo,Ketchup (frasco),1.0,Media,3.4,Mercado Surquillo,Mercado,Surquillo,2026-01-24
1878,Ricardo López,Jesús María,Lentejas (kg),2.0,Alta,3.1,Tottus Jesús María,Supermercado,Jesús María,2026-01-24
1879,Sofía Vargas,La Molina,Shampoo (frasco),1.0,Baja,10.2,Vivanda La Molina,Supermercado,La Molina,2026-01-24
1880,Juan Carlos Díaz,San Miguel,Papel higiénico (paquete),2.0,Alta,6.8,Bodega San Miguel,Bodega,San Miguel,2026-01-24
1881,Kevin Pardo,Miraflores,Queso (kg),1.0,Media,18.1,Plaza Vea Miraflores,Supermercado,Miraflores,2026-01-25
1882,María Quispe,San Martín de Porres,Yogurt (unidad),3.0,Baja,1.8,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-25
1883,José Alvarez,SMP,Manzana (kg),2.0,Alta,4.8,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-25
1884,Luis Ramírez,Surco,Arroz (kg),3.0,Alta,2.7,Wong Surco,Supermercado,Surco,2026-01-25
1885,Ana Torres,Comas,Leche evaporada 400g,2.0,Media,1.8,Bodega San Pedro,Bodega,Comas,2026-01-25
1886,Jorge Medina,San Borja,Pechuga de pollo (kg),2.0,Alta,9.9,Plaza Vea San Borja,Supermercado,San Borja,2026-01-25
1887,Ana Torres,Pueblo Libre,Plátano (kg),2.0,Alta,1.1,Metro San Borja,Supermercado,San Borja,2026-01-25
1888,Carlos López,San Borja,Detergente líquido 1L,1.0,Baja,6.2,Vivanda La Molina,Supermercado,La Molina,2026-01-25
1889,Laura Sánchez,Lince,Huevos (docena),1.0,Alta,10.3,Tottus Lince,Supermercado,Lince,2026-01-25
1890,José García,San Isidro,Tomate (kg),2.0,Media,2.7,Wong San Isidro,Supermercado,San Isidro,2026-01-25
1891,Carla Huamán,Callao,Aceite (litro),1.0,Alta,8.4,Mercado Callao,Mercado,Callao,2026-01-26
1892,Ricardo López,La Molina,Azúcar (kg),2.0,Media,3.1,Wong La Molina,Supermercado,La Molina,2026-01-26
1893,Sofía Vargas,San Isidro,Pasta (paquete),3.0,Baja,1.6,Metro San Isidro,Supermercado,San Isidro,2026-01-26
1894,Juan Carlos Díaz,Villa El Salvador,Frijoles (kg),2.0,Alta,3.0,Mercado VES,Mercado,Villa El Salvador,2026-01-26
1895,Elena Rojas,Chorrillos,Papa (kg),3.0,Media,0.4,Bodega Chorrillos,Bodega,Chorrillos,2026-01-26
1896,Pedro Castillo,SMP,Cebolla (kg),2.0,Alta,1.1,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-26
1897,Carla Huamán,Surquillo,Atún (lata),3.0,Media,4.7,Mercado Surquillo,Mercado,Surquillo,2026-01-26
1898,Ricardo López,Jesús María,Galletas (paquete),2.0,Baja,2.3,Tottus Jesús María,Supermercado,Jesús María,2026-01-26
1899,Sofía Vargas,La Molina,Jugo (litro),2.0,Media,4.1,Vivanda La Molina,Supermercado,La Molina,2026-01-26
1900,Juan Carlos Díaz,San Miguel,Café (paquete),1.0,Alta,13.2,Bodega San Miguel,Bodega,San Miguel,2026-01-26
1901,Kevin Pardo,Miraflores,Té (paquete),1.0,Baja,2.0,Plaza Vea Miraflores,Supermercado,Miraflores,2026-01-27
1902,María Quispe,San Martín de Porres,Harina (kg),2.0,Media,2.5,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-27
1903,José Alvarez,SMP,Sal (kg),1.0,Alta,0.0,Mercado Central SMP,Mercado,San Martín de Porres,2026-01-27
1904,Luis Ramírez,Surco,Mayonesa (frasco),1.0,Baja,4.3,Wong Surco,Supermercado,Surco,2026-01-27
